UniqueID,ParcelID,LandUse,PropertyAddress,SaleDate,SalePrice,LegalReference,SoldAsVacant,Acreage,TaxDistrict,LandValue,BuildingValue,TotalValue,YearBuilt,Bedrooms,FullBath,HalfBath,property_street,property_city,owner_street,owner_city,owner_state
16959,"043 02 0 045.00","SINGLE FAMILY","952  SNOW AVE, MADISON",2013-04-09,157000.00,20140703-0058767,No,0.94,"GENERAL SERVICES DISTRICT",28000.00,119800.00,150600.00,1955,3,2,0,"952  SNOW AVE"," MADISON","952  SNOW AVE"," MADISON"," TN"
53176,"043 02 0 047.00","SINGLE FAMILY","944 SNOW  AVE, MADISON",2013-04-09,120000.00,20160815-0084594,No,0.93,"GENERAL SERVICES DISTRICT",28000.00,120200.00,156700.00,1954,4,2,0,"944 SNOW  AVE"," MADISON","944  SNOW AVE"," MADISON"," TN"
5843,"043 02 0 050.00","SINGLE FAMILY","938  SNOW AVE, MADISON",2013-04-09,123500.00,20130708-0070285,No,1.01,"GENERAL SERVICES DISTRICT",28000.00,102900.00,144800.00,1955,1,1,0,"938  SNOW AVE"," MADISON","938  SNOW AVE"," MADISON"," TN"
53177,"043 02 0 053.00","SINGLE FAMILY","613 MAY  DR, MADISON",2013-04-09,198000.00,20160816-0085275,No,0.27,"GENERAL SERVICES DISTRICT",20000.00,79800.00,100800.00,1967,2,1,0,"613 MAY  DR"," MADISON","613  MAY DR"," MADISON"," TN"
33078,"043 02 0 082.00","SINGLE FAMILY","625  MAY CT S, MADISON",2013-04-09,166900.00,20150619-0059075,No,0.34,"GENERAL SERVICES DISTRICT",20000.00,113300.00,134900.00,1969,3,2,0,"625  MAY CT S"," MADISON","625  MAY CT S"," MADISON"," TN"
14456,"043 02 0 099.00","SINGLE FAMILY","749  MAY DR, MADISON",2013-04-09,113000.00,20140429-0035718,No,0.34,"GENERAL SERVICES DISTRICT",20000.00,88300.00,108300.00,1968,3,1,0,"749  MAY DR"," MADISON","749  MAY DR"," MADISON"," TN"
33079,"043 02 0 102.00","SINGLE FAMILY","760  MAY DR, MADISON",2013-04-09,144900.00,20150623-0060235,No,0.34,"GENERAL SERVICES DISTRICT",20000.00,88500.00,111400.00,1968,3,1,0,"760  MAY DR"," MADISON","760  MAY DR"," MADISON"," TN"
23938,"043 02 0 110.00","SINGLE FAMILY","738  MAY DR, MADISON",2013-04-09,100000.00,20141203-0110710,No,0.29,"GENERAL SERVICES DISTRICT",20000.00,88200.00,111300.00,1969,3,1,1,"738  MAY DR"," MADISON","738  MAY DR"," MADISON"," TN"
50639,"043 02 0 126.00","SINGLE FAMILY","1001 SNOW  AVE, MADISON",2013-04-09,155000.00,20160623-0064016,No,0.52,"GENERAL SERVICES DISTRICT",22300.00,81600.00,105500.00,2001,3,2,0,"1001 SNOW  AVE"," MADISON","1001  SNOW AVE"," MADISON"," TN"
11836,"043 04 0 002.00","SINGLE FAMILY","603  KEETON AVE, OLD HICKORY",2013-04-09,87684.00,20140110-0002926,No,0.24,"GENERAL SERVICES DISTRICT",17000.00,78200.00,100700.00,1958,3,1,0,"603  KEETON AVE"," OLD HICKORY","603  KEETON AVE"," OLD HICKORY"," TN"
20080,"043 04 0 003.00","SINGLE FAMILY","605  KEETON AVE, OLD HICKORY",2013-04-09,100000.00,20140818-0074433,No,0.22,"GENERAL SERVICES DISTRICT",17000.00,106400.00,123400.00,1958,3,3,0,"605  KEETON AVE"," OLD HICKORY","605  KEETON AVE"," OLD HICKORY"," TN"
27286,"043 04 0 004.00","SINGLE FAMILY","117  WARREN DR, OLD HICKORY",2013-04-09,119900.00,20150220-0014899,No,0.24,"GENERAL SERVICES DISTRICT",17000.00,68600.00,85600.00,1958,2,1,0,"117  WARREN DR"," OLD HICKORY","117  WARREN DR"," OLD HICKORY"," TN"
53386,"043 04 0 006.00","SINGLE FAMILY","113 WARREN  DR, OLD HICKORY",2013-04-09,142900.00,20160810-0083181,No,0.24,"GENERAL SERVICES DISTRICT",17000.00,75300.00,92300.00,1958,3,1,0,"113 WARREN  DR"," OLD HICKORY","113  WARREN DR"," OLD HICKORY"," TN"
29745,"043 04 0 013.00","SINGLE FAMILY","110  HILLER DR, OLD HICKORY",2013-04-09,92000.00,20150504-0040009,No,0.29,"GENERAL SERVICES DISTRICT",17000.00,73700.00,90700.00,1958,3,1,0,"110  HILLER DR"," OLD HICKORY","110  HILLER DR"," OLD HICKORY"," TN"
3475,"043 04 0 014.00","SINGLE FAMILY","112  HILLER DR, OLD HICKORY",2013-04-09,135000.00,20130528-0053588,No,0.29,"GENERAL SERVICES DISTRICT",17000.00,143700.00,173600.00,1956,4,2,1,"112  HILLER DR"," OLD HICKORY","112  HILLER DR"," OLD HICKORY"," TN"
33352,"043 04 0 016.00","SINGLE FAMILY","519  KEETON AVE, OLD HICKORY",2013-04-09,115000.00,20150618-0058114,No,0.32,"GENERAL SERVICES DISTRICT",17000.00,84100.00,110000.00,1960,3,1,0,"519  KEETON AVE"," OLD HICKORY","519  KEETON AVE"," OLD HICKORY"," TN"
42172,"043 04 0 019.00","SINGLE FAMILY","109  HILLER DR, OLD HICKORY",2013-04-09,122000.00,20160104-0000238,No,0.27,"GENERAL SERVICES DISTRICT",17000.00,76600.00,95600.00,1958,3,1,0,"109  HILLER DR"," OLD HICKORY","109  HILLER DR"," OLD HICKORY"," TN"
56287,"043 04 0 028.00","SINGLE FAMILY","601 SWINGING BRIDGE  RD, OLD HICKORY",2013-04-09,80000.00,20161101-0115308,No,0.28,"GENERAL SERVICES DISTRICT",17000.00,80700.00,116000.00,1917,2,1,0,"601 SWINGING BRIDGE  RD"," OLD HICKORY","601  SWINGING BRIDGE RD"," OLD HICKORY"," TN"
26402,"043 04 0 038.00","SINGLE FAMILY","403  KEETON AVE, OLD HICKORY",2013-04-09,112000.00,20150112-0003193,No,0.43,"GENERAL SERVICES DISTRICT",17000.00,78900.00,102500.00,1959,3,1,0,"403  KEETON AVE"," OLD HICKORY","403  KEETON AVE"," OLD HICKORY"," TN"
6022,"043 04 0 047.00","SINGLE FAMILY","348  KEETON AVE, OLD HICKORY",2013-04-09,84900.00,20130719-0074780,No,0.28,"GENERAL SERVICES DISTRICT",17000.00,52400.00,86200.00,1959,2,1,0,"348  KEETON AVE"," OLD HICKORY","348  KEETON AVE"," OLD HICKORY"," TN"
7037,"043 05 0 045.00","SINGLE FAMILY","835  BROOKS AVE, MADISON",2013-04-09,47871.00,20130905-0093895,No,0.21,"GENERAL SERVICES DISTRICT",18000.00,55800.00,75800.00,1950,2,1,0,"835  BROOKS AVE"," MADISON","835  BROOKS AVE"," MADISON"," TN"
43132,"043 05 0 051.00",DUPLEX,"819 A  BROOKS AVE, MADISON",2013-04-09,89000.00,20160126-0007181,No,0.21,"GENERAL SERVICES DISTRICT",18000.00,83700.00,101700.00,1981,4,2,0,"819 A  BROOKS AVE"," MADISON","819 A BROOKS AVE"," MADISON"," TN"
3292,"043 05 0 091.00",DUPLEX,"309  ROOSEVELT AVE, MADISON",2013-04-09,65000.00,20130523-0052360,No,0.2,"GENERAL SERVICES DISTRICT",18000.00,56100.00,74100.00,1979,4,2,0,"309  ROOSEVELT AVE"," MADISON","309  ROOSEVELT AVE"," MADISON"," TN"
21339,"043 05 0 094.00","SINGLE FAMILY","705  BIXLER AVE, MADISON",2013-04-09,70000.00,20140915-0084059,No,0.22,"GENERAL SERVICES DISTRICT",18000.00,84100.00,102100.00,1955,2,1,0,"705  BIXLER AVE"," MADISON","705  BIXLER AVE"," MADISON"," TN"
21340,"043 05 0 095.00","SINGLE FAMILY","707  BIXLER AVE, MADISON",2013-04-09,110000.00,20141006-0092633,No,0.44,"GENERAL SERVICES DISTRICT",23600.00,87200.00,114100.00,1955,3,2,0,"707  BIXLER AVE"," MADISON","707  BIXLER AVE"," MADISON"," TN"
19853,"043 05 0 104.00","SINGLE FAMILY","706  BIXLER AVE, MADISON",2013-04-09,96000.00,20140929-0089480,No,0.21,"GENERAL SERVICES DISTRICT",18000.00,61400.00,83100.00,1963,2,1,0,"706  BIXLER AVE"," MADISON","706  BIXLER AVE"," MADISON"," TN"
1220,"043 05 0 116.00","SINGLE FAMILY","422  ANDERSON LN, MADISON",2013-04-09,85000.00,20130315-0025932,No,0.39,"GENERAL SERVICES DISTRICT",23600.00,91900.00,124500.00,1950,3,1,1,"422  ANDERSON LN"," MADISON","422  ANDERSON LN"," MADISON"," TN"
38122,"043 05 0 125.00","SINGLE FAMILY","730  DELAWARE AVE, MADISON",2013-04-09,87500.00,20150914-0093095,No,0.19,"GENERAL SERVICES DISTRICT",18000.00,54000.00,72000.00,1950,2,1,0,"730  DELAWARE AVE"," MADISON","730  DELAWARE AVE"," MADISON"," TN"
33080,"043 05 0 135.00","SINGLE FAMILY","504  ANDERSON LN, MADISON",2013-04-09,110000.00,20150630-0062837,No,0.2,"GENERAL SERVICES DISTRICT",18000.00,79400.00,105000.00,1955,3,2,0,"504  ANDERSON LN"," MADISON","504  ANDERSON LN"," MADISON"," TN"
5844,"043 05 0 148.00","SINGLE FAMILY","220  ROOSEVELT AVE, MADISON",2013-04-09,98000.00,20130712-0072378,No,0.15,"GENERAL SERVICES DISTRICT",18000.00,84000.00,102000.00,1994,3,2,0,"220  ROOSEVELT AVE"," MADISON","220  ROOSEVELT AVE"," MADISON"," TN"
28190,"043 05 0 154.00","SINGLE FAMILY","715  BROOKS AVE, MADISON",2013-04-09,185000.00,20150402-0028878,No,0.35,"GENERAL SERVICES DISTRICT",23600.00,143700.00,167300.00,1953,3,2,0,"715  BROOKS AVE"," MADISON","715  BROOKS AVE"," MADISON"," TN"
34806,"043 05 0 163.00","SINGLE FAMILY","209  GARNER AVE, MADISON",2013-04-09,112000.00,20150730-0075254,No,0.15,"GENERAL SERVICES DISTRICT",18000.00,84700.00,102700.00,1935,3,1,0,"209  GARNER AVE"," MADISON","209  GARNER AVE"," MADISON"," TN"
19854,"043 05 0 167.00","SINGLE FAMILY","107  GARNER AVE, MADISON",2013-04-09,60000.00,20140811-0071993,No,0.15,"GENERAL SERVICES DISTRICT",18000.00,46800.00,64800.00,1954,2,1,0,"107  GARNER AVE"," MADISON","107  GARNER AVE"," MADISON"," TN"
22773,"043 05 0 179.00","SINGLE FAMILY","210  GARNER AVE, MADISON",2013-04-09,126000.00,20141105-0102019,No,0.34,"GENERAL SERVICES DISTRICT",23600.00,95600.00,119200.00,1945,3,1,0,"210  GARNER AVE"," MADISON","210  GARNER AVE"," MADISON"," TN"
18415,"043 05 0 189.00","SINGLE FAMILY","300  GARNER AVE, MADISON",2013-04-09,135000.00,20140724-0065782,No,0.16,"GENERAL SERVICES DISTRICT",18000.00,112800.00,130800.00,1937,3,2,0,"300  GARNER AVE"," MADISON","300  GARNER AVE"," MADISON"," TN"
52015,"043 05 0 213.00","SINGLE FAMILY","105 WILEY  ST, MADISON",2013-04-09,157000.00,20160714-0072540,No,0.27,"GENERAL SERVICES DISTRICT",18000.00,52300.00,79100.00,1947,2,1,0,"105 WILEY  ST"," MADISON","105  WILEY ST"," MADISON"," TN"
40700,"043 05 0 231.00",DUPLEX,"640  BIXLER AVE, MADISON",2013-04-09,119900.00,20151119-0117484,No,0.27,"GENERAL SERVICES DISTRICT",18000.00,80500.00,98500.00,1983,4,2,0,"640  BIXLER AVE"," MADISON","640  BIXLER AVE"," MADISON"," TN"
26249,"043 05 0 237.00","SINGLE FAMILY","707  DELAWARE AVE, MADISON",2013-04-09,120000.00,20150109-0002487,No,0.47,"GENERAL SERVICES DISTRICT",23600.00,106900.00,131800.00,1963,4,1,0,"707  DELAWARE AVE"," MADISON","707  DELAWARE AVE"," MADISON"," TN"
11721,"043 05 0 240.00","SINGLE FAMILY","637  DELAWARE AVE, MADISON",2013-04-09,95000.00,20140206-0010469,No,0.46,"GENERAL SERVICES DISTRICT",23600.00,92700.00,116300.00,1946,3,1,0,"637  DELAWARE AVE"," MADISON","637  DELAWARE AVE"," MADISON"," TN"
10797,"043 05 0 245.00","SINGLE FAMILY","644  DELAWARE AVE, MADISON",2013-04-09,41500.00,20140106-0001230,No,0.34,"GENERAL SERVICES DISTRICT",18000.00,53300.00,74900.00,1938,2,1,0,"644  DELAWARE AVE"," MADISON","644  DELAWARE AVE"," MADISON"," TN"
56088,"043 05 0 260.00","SINGLE FAMILY","635 BIXLER  AVE, MADISON",2013-04-09,126600.00,20161026-0113291,No,0.2,"GENERAL SERVICES DISTRICT",18000.00,75700.00,93700.00,1978,3,1,0,"635 BIXLER  AVE"," MADISON","635  BIXLER AVE"," MADISON"," TN"
28191,"043 05 0 262.00",DUPLEX,"737  CEDARCREST AVE, MADISON",2013-04-09,75000.00,20150327-0026649,No,0.25,"GENERAL SERVICES DISTRICT",18000.00,67300.00,85300.00,1979,3,2,0,"737  CEDARCREST AVE"," MADISON","737  CEDARCREST AVE"," MADISON"," TN"
18417,"043 05 0 263.00",DUPLEX,"811  BIXLER AVE, MADISON",2013-04-09,97000.00,20140710-0060862,No,0.22,"GENERAL SERVICES DISTRICT",18000.00,71400.00,89400.00,1981,4,2,0,"811  BIXLER AVE"," MADISON","811  BIXLER AVE"," MADISON"," TN"
8929,"043 05 0 267.00","VACANT RES LAND","413  ROOSEVELT AVE, MADISON",2013-04-09,15000.00,20131016-0107949,Yes,0.38,"GENERAL SERVICES DISTRICT",23600.00,129600.00,153200.00,2015,3,2,1,"413  ROOSEVELT AVE"," MADISON","413  ROOSEVELT AVE"," MADISON"," TN"
26250,"043 05 0 272.00","SINGLE FAMILY","826  BROOKS AVE, MADISON",2013-04-09,115900.00,20150130-0008949,No,0.18,"GENERAL SERVICES DISTRICT",18000.00,92700.00,110700.00,2006,3,2,0,"826  BROOKS AVE"," MADISON","826  BROOKS AVE"," MADISON"," TN"
21341,"043 05 0 282.00","VACANT RESIDENTIAL LAND","336  ANDERSON LN, MADISON",2013-04-09,25000.00,20141002-0090954,No,0.16,"GENERAL SERVICES DISTRICT",18000.00,100200.00,118200.00,2015,3,2,0,"336  ANDERSON LN"," MADISON","829  BIXLER AVE"," MADISON"," TN"
39473,"043 06 0 007.00","SINGLE FAMILY","515  ANDERSON LN, MADISON",2013-04-09,225000.00,20151009-0103098,No,1.31,"GENERAL SERVICES DISTRICT",36700.00,144400.00,181100.00,1948,3,2,0,"515  ANDERSON LN"," MADISON","515  ANDERSON LN"," MADISON"," TN"
40701,"043 06 0 044.00","SINGLE FAMILY","612  FEDDERS DR, MADISON",2013-04-09,138000.00,20151130-0120398,No,0.23,"GENERAL SERVICES DISTRICT",20000.00,85600.00,105600.00,1965,3,1,0,"612  FEDDERS DR"," MADISON","612  FEDDERS DR"," MADISON"," TN"
44108,"043 06 0 045.00","SINGLE FAMILY","616  FEDDERS DR, MADISON",2013-04-09,160000.00,20160217-0015028,No,0.23,"GENERAL SERVICES DISTRICT",20000.00,94600.00,114600.00,1965,3,1,0,"616  FEDDERS DR"," MADISON","616  FEDDERS DR"," MADISON"," TN"
13396,"043 06 0 052.00","SINGLE FAMILY","305  SINGER DR, MADISON",2013-04-09,116000.00,20140402-0027376,No,0.21,"GENERAL SERVICES DISTRICT",20000.00,85500.00,106700.00,1971,3,2,0,"305  SINGER DR"," MADISON","305  SINGER DR"," MADISON"," TN"
33081,"043 06 0 073.00",DUPLEX,"634  ANDERSON LN, MADISON",2013-04-09,145000.00,20150615-0056753,No,0.25,"GENERAL SERVICES DISTRICT",20000.00,69500.00,89500.00,1967,6,2,0,"634  ANDERSON LN"," MADISON","634  ANDERSON LN"," MADISON"," TN"
43133,"043 06 0 076.00",DUPLEX,"300  MAY DR, MADISON",2013-04-09,75000.00,20160121-0006177,No,0.26,"GENERAL SERVICES DISTRICT",20000.00,49000.00,69000.00,1948,3,2,0,"300  MAY DR"," MADISON","300  MAY DR"," MADISON"," TN"
56089,"043 06 0 077.00","SINGLE FAMILY","304 MAY  DR, MADISON",2013-04-09,190000.00,20161101-0115175,No,0.5,"GENERAL SERVICES DISTRICT",23800.00,93900.00,126100.00,1975,3,2,0,"304 MAY  DR"," MADISON","304  MAY DR"," MADISON"," TN"
25088,"043 06 0 080.00","SINGLE FAMILY","318  MAY DR, MADISON",2013-04-09,13644.00,20141204-0111146,No,0.59,"GENERAL SERVICES DISTRICT",23800.00,74700.00,99300.00,1940,2,2,0,"318  MAY DR"," MADISON","318  MAY DR"," MADISON"," TN"
29518,"043 06 0 117.00","SINGLE FAMILY","926  SNOW AVE, MADISON",2013-04-09,127000.00,20150421-0035418,No,0.82,"GENERAL SERVICES DISTRICT",28000.00,100800.00,129600.00,1940,3,2,0,"926  SNOW AVE"," MADISON","926  SNOW AVE"," MADISON"," TN"
48791,"043 06 0 119.00",DUPLEX,"605 ANDERSON  LN, MADISON",2013-04-09,140000.00,20160518-0049789,No,0.22,"GENERAL SERVICES DISTRICT",20000.00,67900.00,87900.00,1967,4,2,0,"605 ANDERSON  LN"," MADISON","605  ANDERSON LN"," MADISON"," TN"
9824,"043 06 0 140.00","SINGLE FAMILY","612  FARVIEW DR, MADISON",2013-04-09,115000.00,20131108-0116034,No,0.25,"GENERAL SERVICES DISTRICT",20000.00,94000.00,114700.00,1964,3,2,0,"612  FARVIEW DR"," MADISON","612  FARVIEW DR"," MADISON"," TN"
38123,"043 06 0 141.00","SINGLE FAMILY","608  FARVIEW DR, MADISON",2013-04-09,81000.00,20150916-0094178,No,0.25,"GENERAL SERVICES DISTRICT",20000.00,54800.00,75900.00,1966,3,1,0,"608  FARVIEW DR"," MADISON","608  FARVIEW DR"," MADISON"," TN"
19855,"043 06 0 156.00","SINGLE FAMILY","705  ANDERSON LN, MADISON",2013-04-09,107777.00,20140904-0081017,No,0.4,"GENERAL SERVICES DISTRICT",20000.00,89800.00,109800.00,1966,3,1,0,"705  ANDERSON LN"," MADISON","705  ANDERSON LN"," MADISON"," TN"
23939,"043 06 0 166.00","SINGLE FAMILY","562  ANDERSON LN, MADISON",2013-04-09,113900.00,20141121-0107415,No,0.33,"GENERAL SERVICES DISTRICT",20000.00,87100.00,109100.00,1964,3,1,1,"562  ANDERSON LN"," MADISON","562  ANDERSON LN"," MADISON"," TN"
13397,"043 06 0 170.00","SINGLE FAMILY","509  FEDDERS DR, MADISON",2013-04-09,139900.00,20140331-0026138,No,0.27,"GENERAL SERVICES DISTRICT",20000.00,96800.00,118000.00,1965,4,2,0,"509  FEDDERS DR"," MADISON","509  FEDDERS DR"," MADISON"," TN"
25089,"043 06 0 184.00",DUPLEX,"512  FEDDERS DR, MADISON",2013-04-09,118500.00,20150105-0000517,No,0.22,"GENERAL SERVICES DISTRICT",20000.00,94900.00,114900.00,1967,4,2,0,"512  FEDDERS DR"," MADISON","512  FEDDERS DR"," MADISON"," TN"
8930,"043 06 0 185.00","SINGLE FAMILY","508  FEDDERS DR, MADISON",2013-04-09,100000.00,20131024-0111001,No,0.26,"GENERAL SERVICES DISTRICT",20000.00,86000.00,108500.00,1967,3,1,1,"508  FEDDERS DR"," MADISON","508  FEDDERS DR"," MADISON"," TN"
41973,"043 06 0 199.00","SINGLE FAMILY","533  ROOSEVELT AVE, MADISON",2013-04-09,152500.00,20151221-0127780,No,0.22,"GENERAL SERVICES DISTRICT",20000.00,101300.00,121300.00,1967,3,1,1,"533  ROOSEVELT AVE"," MADISON","533  ROOSEVELT AVE"," MADISON"," TN"
22774,"043 06 0 203.00","SINGLE FAMILY","516  ROOSEVELT AVE, MADISON",2013-04-09,40000.00,20141022-0097498,No,0.25,"GENERAL SERVICES DISTRICT",20000.00,89800.00,109800.00,1967,3,1,0,"516  ROOSEVELT AVE"," MADISON","516  ROOSEVELT AVE"," MADISON"," TN"
43134,"043 06 0 210.00","SINGLE FAMILY","305  BECKLEA DR, MADISON",2013-04-09,122900.00,20160205-0011264,No,0.23,"GENERAL SERVICES DISTRICT",20000.00,84900.00,104900.00,1968,3,1,0,"305  BECKLEA DR"," MADISON","305  BECKLEA DR"," MADISON"," TN"
8013,"043 06 0 260.00","SINGLE FAMILY","254  BECKLEA DR, MADISON",2013-04-09,95000.00,20130923-0099662,No,0.21,"GENERAL SERVICES DISTRICT",20000.00,64000.00,84500.00,1971,3,1,0,"254  BECKLEA DR"," MADISON","254  BECKLEA DR"," MADISON"," TN"
19856,"043 06 0 262.00","SINGLE FAMILY","262  BECKLEA DR, MADISON",2013-04-09,85000.00,20140908-0082081,No,0.2,"GENERAL SERVICES DISTRICT",20000.00,65400.00,86900.00,1971,3,1,0,"262  BECKLEA DR"," MADISON","262  BECKLEA DR"," MADISON"," TN"
25090,"043 06 0 285.00",DUPLEX,"561  SINGER DR, MADISON",2013-04-09,107500.00,20141208-0112112,No,0.18,"GENERAL SERVICES DISTRICT",20000.00,78900.00,98900.00,1971,5,2,0,"561  SINGER DR"," MADISON","561  SINGER DR"," MADISON"," TN"
54647,"043 06 0 291.00","SINGLE FAMILY","550 ROOSEVELT  AVE, MADISON",2013-04-09,85000.00,20160923-0100456,No,0.21,"GENERAL SERVICES DISTRICT",20000.00,81600.00,101600.00,1971,3,2,0,"550 ROOSEVELT  AVE"," MADISON","550  ROOSEVELT AVE"," MADISON"," TN"
19857,"043 06 0 297.00","SINGLE FAMILY","230  MAY DR, MADISON",2013-04-09,84050.00,20140905-0081360,No,0.2,"GENERAL SERVICES DISTRICT",17000.00,70900.00,89700.00,1972,3,1,0,"230  MAY DR"," MADISON","230  MAY DR"," MADISON"," TN"
10798,"043 06 0 300.00","SINGLE FAMILY","202  BECKLEA DR, MADISON",2013-04-09,49000.00,20140123-0006392,No,0.2,"GENERAL SERVICES DISTRICT",20000.00,71800.00,92300.00,1972,3,1,0,"202  BECKLEA DR"," MADISON","202  BECKLEA DR"," MADISON"," TN"
40702,"043 06 0 302.00","SINGLE FAMILY","210  BECKLEA DR, MADISON",2013-04-09,124000.00,20151204-0122358,No,0.22,"GENERAL SERVICES DISTRICT",20000.00,63000.00,83000.00,1972,3,1,0,"210  BECKLEA DR"," MADISON","210  BECKLEA DR"," MADISON"," TN"
2103,"043 06 0 316.00","SINGLE FAMILY","552  SINGER DR, MADISON",2013-04-09,84900.00,20130502-0044147,No,0.21,"GENERAL SERVICES DISTRICT",20000.00,66600.00,87400.00,1973,3,1,0,"552  SINGER DR"," MADISON","552  SINGER DR"," MADISON"," TN"
33082,"043 06 0 333.00","SINGLE FAMILY","649  ROOSEVELT AVE, MADISON",2013-04-09,59000.00,20150615-0056308,No,0.23,"GENERAL SERVICES DISTRICT",20000.00,79300.00,100000.00,1972,3,1,0,"649  ROOSEVELT AVE"," MADISON","649  ROOSEVELT AVE"," MADISON"," TN"
18418,"043 06 0 339.00","SINGLE FAMILY","930  SNOW AVE, MADISON",2013-04-09,118500.00,20140717-0063142,No,0.25,"GENERAL SERVICES DISTRICT",20000.00,88600.00,108600.00,1946,3,2,0,"930  SNOW AVE"," MADISON","930  SNOW AVE"," MADISON"," TN"
48792,"043 06 0 344.00",DUPLEX,"300 CNIX  DR, MADISON",2013-04-09,232500.00,20160601-0054989,No,0.18,"GENERAL SERVICES DISTRICT",17000.00,67300.00,84300.00,1981,4,2,0,"300 CNIX  DR"," MADISON","300 C NIX DR"," MADISON"," TN"
54648,"043 06 0 348.00",DUPLEX,"309 NIX  DR, MADISON",2013-04-09,105000.00,20161003-0103929,No,0.24,"GENERAL SERVICES DISTRICT",17000.00,73500.00,90500.00,1979,4,2,0,"309 NIX  DR"," MADISON","309  NIX DR"," MADISON"," TN"
26251,"043 07 0 013.00","SINGLE FAMILY","308  SCALF DR, MADISON",2013-04-09,39000.00,20150202-0009274,No,0.2,"GENERAL SERVICES DISTRICT",17000.00,109400.00,126400.00,1940,4,2,0,"308  SCALF DR"," MADISON","308  SCALF DR"," MADISON"," TN"
45342,"043 07 0 021.00","SINGLE FAMILY","304 B MCARTHUR DR, MADISON",2013-04-09,135000.00,20160222-0016677,No,0.17,"GENERAL SERVICES DISTRICT",17000.00,78300.00,95300.00,1963,2,1,0,"304 B MCARTHUR DR"," MADISON","304 B MCARTHUR DR"," MADISON"," TN"
26252,"043 07 0 046.00","SINGLE FAMILY","304  MYATT DR, MADISON",2013-04-09,64355.00,20150204-0010514,No,0.17,"GENERAL SERVICES DISTRICT",17000.00,74100.00,91100.00,1980,3,1,0,"304  MYATT DR"," MADISON","304  MYATT DR"," MADISON"," TN"
10799,"043 07 0 051.00","SINGLE FAMILY","316  MYATT DR, MADISON",2013-04-09,32000.00,20131231-0131258,No,0.2,"GENERAL SERVICES DISTRICT",17000.00,41700.00,58700.00,1963,3,1,0,"316  MYATT DR"," MADISON","316  MYATT DR"," MADISON"," TN"
18419,"043 07 0 066.00","SINGLE FAMILY","305  MYATT DR, MADISON",2013-04-09,76000.00,20140801-0068713,No,0.95,"GENERAL SERVICES DISTRICT",18000.00,68200.00,87000.00,1950,3,1,0,"305  MYATT DR"," MADISON","305  MYATT DR"," MADISON"," TN"
8931,"043 07 0 079.00","SINGLE FAMILY","313  ARCHWOOD DR, MADISON",2013-04-09,87900.00,20131104-0114370,No,0.87,"GENERAL SERVICES DISTRICT",18000.00,90200.00,111200.00,1950,3,1,0,"313  ARCHWOOD DR"," MADISON","313  ARCHWOOD DR"," MADISON"," TN"
13398,"043 07 0 080.00","SINGLE FAMILY","309  ARCHWOOD DR, MADISON",2013-04-09,85000.00,20140313-0021243,No,0.89,"GENERAL SERVICES DISTRICT",18000.00,137800.00,155800.00,1954,3,2,0,"309  ARCHWOOD DR"," MADISON","309  ARCHWOOD DR"," MADISON"," TN"
36548,"043 07 0 083.00",DUPLEX,"316  ARCHWOOD DR, MADISON",2013-04-09,167900.00,20150902-0089281,No,0.97,"GENERAL SERVICES DISTRICT",18000.00,104000.00,124500.00,1954,3,2,0,"316  ARCHWOOD DR"," MADISON","316  ARCHWOOD DR"," MADISON"," TN"
33083,"043 07 0 093.00","SINGLE FAMILY","920  ANDERSON LN, MADISON",2013-04-09,125000.00,20150606-0056973,No,0.89,"GENERAL SERVICES DISTRICT",18000.00,84400.00,102400.00,1957,3,1,0,"920  ANDERSON LN"," MADISON","920  ANDERSON LN"," MADISON"," TN"
8932,"043 07 0 115.00","SINGLE FAMILY","330  MYATT DR, MADISON",2013-04-09,115000.00,20131010-0106482,No,0.32,"GENERAL SERVICES DISTRICT",23800.00,53600.00,77800.00,1968,3,1,0,"330  MYATT DR"," MADISON","330  MYATT DR"," MADISON"," TN"
3293,"043 07 0 117.00",DUPLEX,"810  ANDERSON LN, MADISON",2013-04-09,65200.00,20130516-0049296,No,0.22,"GENERAL SERVICES DISTRICT",17000.00,72600.00,89600.00,1983,4,2,0,"810  ANDERSON LN"," MADISON","810  ANDERSON LN"," MADISON"," TN"
45343,"043 07 0 125.00","ZERO LOT LINE","925  ANDERSON LN, MADISON",2013-04-09,60000.00,20160330-0029741,No,0.13,"GENERAL SERVICES DISTRICT",9000.00,42300.00,51300.00,1984,2,1,0,"925  ANDERSON LN"," MADISON","925  ANDERSON LN"," MADISON"," TN"
252,"043 09 0 048.00","SINGLE FAMILY","240  WILEY ST, MADISON",2013-04-09,44000.00,20130123-0007325,No,0.15,"GENERAL SERVICES DISTRICT",18000.00,63600.00,81600.00,1948,2,1,0,"240  WILEY ST"," MADISON","240  WILEY ST"," MADISON"," TN"
45345,"043 09 0 049.00","SINGLE FAMILY","242  WILEY ST, MADISON",2013-04-09,77000.00,20160318-0026060,No,0.31,"GENERAL SERVICES DISTRICT",23600.00,67000.00,90600.00,1948,3,1,0,"242  WILEY ST"," MADISON","242  WILEY ST"," MADISON"," TN"
